elapsed sec	to	from	days	date	year
100254493	9 6	3 34	1160.352928	06/03/1973	1973
100254514	2 1	62 165	1160.353171	06/03/1973	1973
100254514	2 1	62 165	1160.353171	06/03/1973	1973
100254519	4 1	62 165	1160.353229	06/03/1973	1973
100254519	4 1	62 165	1160.353229	06/03/1973	1973
100254636	2 3	5 7	1160.354583	06/03/1973	1973
100254636	2 3	5 7	1160.354583	06/03/1973	1973
100254636	2 3	5 21	1160.354583	06/03/1973	1973
100254636	2 3	5 21	1160.354583	06/03/1973	1973
100254636	2 3	5 76	1160.354583	06/03/1973	1973
100254636	2 3	5 76	1160.354583	06/03/1973	1973
100254636	2 3	5 149	1160.354583	06/03/1973	1973
100254636	2 3	5 149	1160.354583	06/03/1973	1973
100254717	0 3	4 63	1160.355521	06/03/1973	1973
100254758	4 1	62 110	1160.355995	06/03/1973	1973
100254849	3 6	3 34	1160.357049	06/03/1973	1973
100254874	3 1	33 85	1160.357338	06/03/1973	1973
100254874	3 1	33 85	1160.357338	06/03/1973	1973
100254874	3 1	33 147	1160.357338	06/03/1973	1973
100254874	3 1	33 147	1160.357338	06/03/1973	1973
100254874	3 1	33 147	1160.357338	06/03/1973	1973
100254874	3 1	33 147	1160.357338	06/03/1973	1973
100254874	3 1	33 183	1160.357338	06/03/1973	1973
100254874	3 1	33 183	1160.357338	06/03/1973	1973
100255041	1 6	3 34	1160.359271	06/03/1973	1973
100255041	1 6	3 73	1160.359271	06/03/1973	1973
100255041	1 6	3 146	1160.359271	06/03/1973	1973
100255041	1 6	3 148	1160.359271	06/03/1973	1973
100255198	8 5	7 33	1160.361088	06/03/1973	1973
100255198	8 5	7 33	1160.361088	06/03/1973	1973
100255198	8 5	7 37	1160.361088	06/03/1973	1973
100255198	8 5	7 37	1160.361088	06/03/1973	1973
100255236	6 1	58 25	1160.361528	06/03/1973	1973
100255236	6 1	58 25	1160.361528	06/03/1973	1973
100255236	6 1	58 108	1160.361528	06/03/1973	1973
100255236	6 1	58 108	1160.361528	06/03/1973	1973
100255236	6 1	58 158	1160.361528	06/03/1973	1973
100255236	6 1	58 158	1160.361528	06/03/1973	1973
100255256	7 7	7 77	1160.361759	06/03/1973	1973
100255327	8 1	70 158	1160.362581	06/03/1973	1973
100255327	8 1	70 158	1160.362581	06/03/1973	1973
100255548	7 9	8 25	1160.365139	06/03/1973	1973
100255548	7 9	8 108	1160.365139	06/03/1973	1973
100255548	7 9	8 113	1160.365139	06/03/1973	1973
100255548	7 9	8 124	1160.365139	06/03/1973	1973
100255548	7 9	8 158	1160.365139	06/03/1973	1973
100255548	7 9	8 158	1160.365139	06/03/1973	1973
100255548	7 9	8 170	1160.365139	06/03/1973	1973
100255575	6 3	7 57	1160.365451	06/03/1973	1973
100255605	5 6	3 6	1160.365799	06/03/1973	1973
100255644	3 1	06 49	1160.36625	06/03/1973	1973
100255644	3 1	06 49	1160.36625	06/03/1973	1973
100255644	3 1	06 49	1160.36625	06/03/1973	1973
100255644	3 1	06 49	1160.36625	06/03/1973	1973
100255724	4 9	8 108	1160.367176	06/03/1973	1973
100255724	4 9	8 108	1160.367176	06/03/1973	1973
100255788	3 9	8 103	1160.367917	06/03/1973	1973
100255808	8 1	27 78	1160.368148	06/03/1973	1973
100255833	6 7	8 127	1160.368438	06/03/1973	1973
100255833	6 7	8 127	1160.368438	06/03/1973	1973
100255837	7 9	5 98	1160.368484	06/03/1973	1973
100255837	7 9	5 100	1160.368484	06/03/1973	1973
100255837	7 9	5 170	1160.368484	06/03/1973	1973
100255857	5 9	5 98	1160.368715	06/03/1973	1973
100255886	9 1	15 174	1160.369051	06/03/1973	1973
100255886	9 1	15 174	1160.369051	06/03/1973	1973
100255938	5 1	07 82	1160.369653	06/03/1973	1973
100255938	5 1	07 107	1160.369653	06/03/1973	1973
100255963	9 2	9 106	1160.369942	06/03/1973	1973
100255963	9 2	9 106	1160.369942	06/03/1973	1973
100255967	4 1	55 165	1160.369988	06/03/1973	1973
100255972	0 1	07 51	1160.370046	06/03/1973	1973
100255972	0 1	07 51	1160.370046	06/03/1973	1973
100255972	0 1	07 82	1160.370046	06/03/1973	1973
100255972	0 1	07 107	1160.370046	06/03/1973	1973
100255988	3 1	65 155	1160.370231	06/03/1973	1973
100256014	1 5	0 115	1160.370532	06/03/1973	1973
100256060	3 1	69 162	1160.371065	06/03/1973	1973
100256100	0 1	10 155	1160.371528	06/03/1973	1973
100256100	0 1	10 155	1160.371528	06/03/1973	1973
100256108	3 6	107	1160.37162	06/03/1973	1973
100256108	3 6	107	1160.37162	06/03/1973	1973
100256222	1 1	15 174	1160.37294	06/03/1973	1973
100256222	1 1	15 174	1160.37294	06/03/1973	1973
100256222	1 1	15 174	1160.37294	06/03/1973	1973
100256222	1 1	15 174	1160.37294	06/03/1973	1973
100256261	1 2	1 21	1160.373391	06/03/1973	1973
100256261	1 2	1 21	1160.373391	06/03/1973	1973
100256263	3 2	9 115	1160.373414	06/03/1973	1973
100256263	3 2	9 115	1160.373414	06/03/1973	1973
100256266	7 1	57 82	1160.373449	06/03/1973	1973
100256330	7 1	10 155	1160.37419	06/03/1973	1973
100256330	7 1	10 155	1160.37419	06/03/1973	1973
100256330	7 1	10 155	1160.37419	06/03/1973	1973
100256330	7 1	10 155	1160.37419	06/03/1973	1973
100256341	9 1	58 25	1160.374317	06/03/1973	1973
100256341	9 1	58 108	1160.374317	06/03/1973	1973
100256352	8 3	4 146	1160.374444	06/03/1973	1973
100256354	9 1	74 47	1160.374468	06/03/1973	1973
100256421	9 1	57 159	1160.375243	06/03/1973	1973
100256483	3 1	69 110	1160.375961	06/03/1973	1973
100256483	3 1	69 110	1160.375961	06/03/1973	1973
100256483	3 1	69 162	1160.375961	06/03/1973	1973
100256483	3 1	69 162	1160.375961	06/03/1973	1973
100256483	3 1	69 165	1160.375961	06/03/1973	1973
100256483	3 1	69 165	1160.375961	06/03/1973	1973
100256486	5 8	2 78	1160.375995	06/03/1973	1973
100256519	3 1	46 73	1160.376377	06/03/1973	1973
100256546	0 1	07 37	1160.37669	06/03/1973	1973
100256546	0 1	07 37	1160.37669	06/03/1973	1973
100256546	0 1	07 37	1160.37669	06/03/1973	1973
100256546	0 1	07 37	1160.37669	06/03/1973	1973
100256546	0 1	07 49	1160.37669	06/03/1973	1973
100256546	0 1	07 49	1160.37669	06/03/1973	1973
100256546	0 1	07 49	1160.37669	06/03/1973	1973
100256546	0 1	07 49	1160.37669	06/03/1973	1973
100256546	0 1	07 133	1160.37669	06/03/1973	1973
100256546	0 1	07 133	1160.37669	06/03/1973	1973
100256546	0 1	07 133	1160.37669	06/03/1973	1973
100256546	0 1	07 133	1160.37669	06/03/1973	1973
100256546	0 1	07 153	1160.37669	06/03/1973	1973
100256546	0 1	07 153	1160.37669	06/03/1973	1973
100256699	8 5	7 69	1160.378461	06/03/1973	1973
100256740	6 1	69 172	1160.378935	06/03/1973	1973
100256778	1 1	21 18	1160.379375	06/03/1973	1973
100256778	1 1	21 18	1160.379375	06/03/1973	1973
100256778	1 1	21 40	1160.379375	06/03/1973	1973
100256778	1 1	21 40	1160.379375	06/03/1973	1973
100256861	6 1	77 103	1160.380336	06/03/1973	1973
100256909	9 9	8 95	1160.380891	06/03/1973	1973
100256959	3 9	8 95	1160.38147	06/03/1973	1973
100256967	4 1	13 98	1160.381563	06/03/1973	1973
100256967	4 1	13 98	1160.381563	06/03/1973	1973
100256967	4 1	13 113	1160.381563	06/03/1973	1973
100256976	4 9	8 113	1160.381667	06/03/1973	1973
100256976	4 9	8 113	1160.381667	06/03/1973	1973
100256976	4 9	8 113	1160.381667	06/03/1973	1973
100256976	4 9	8 113	1160.381667	06/03/1973	1973
100256976	4 9	8 124	1160.381667	06/03/1973	1973
100256976	4 9	8 124	1160.381667	06/03/1973	1973
100256976	4 9	8 124	1160.381667	06/03/1973	1973
100256976	4 9	8 124	1160.381667	06/03/1973	1973
100256994	0 4	1 36	1160.381875	06/03/1973	1973
100256994	0 4	1 36	1160.381875	06/03/1973	1973
100256994	0 4	1 41	1160.381875	06/03/1973	1973
100256994	0 4	1 41	1160.381875	06/03/1973	1973
100256994	0 4	1 78	1160.381875	06/03/1973	1973
100256994	0 4	1 78	1160.381875	06/03/1973	1973
100256994	0 4	1 80	1160.381875	06/03/1973	1973
100256994	0 4	1 80	1160.381875	06/03/1973	1973
100256994	0 4	1 101	1160.381875	06/03/1973	1973
100256994	0 4	1 101	1160.381875	06/03/1973	1973
100256994	0 4	1 127	1160.381875	06/03/1973	1973
100256994	0 4	1 127	1160.381875	06/03/1973	1973
100257022	8 9	8 113	1160.382199	06/03/1973	1973
100257022	8 9	8 113	1160.382199	06/03/1973	1973
100257022	8 9	8 113	1160.382199	06/03/1973	1973
100257022	8 9	8 124	1160.382199	06/03/1973	1973
100257022	8 9	8 124	1160.382199	06/03/1973	1973
100257022	8 9	8 124	1160.382199	06/03/1973	1973
100257078	4 9	8 113	1160.382847	06/03/1973	1973
100257078	4 9	8 113	1160.382847	06/03/1973	1973
100257078	4 9	8 113	1160.382847	06/03/1973	1973
100257078	4 9	8 113	1160.382847	06/03/1973	1973
100257191	9 1	51 177	1160.384155	06/03/1973	1973
100257229	8 1	77 151	1160.384595	06/03/1973	1973
100257257	6 1	77 151	1160.384919	06/03/1973	1973
100257344	5 7	8 5	1160.385926	06/03/1973	1973
100257386	5 7	8 5	1160.386412	06/03/1973	1973
100257395	1 1	28 5	1160.386516	06/03/1973	1973
100257395	1 1	28 5	1160.386516	06/03/1973	1973
100257395	1 1	28 5	1160.386516	06/03/1973	1973
100257395	1 1	28 27	1160.386516	06/03/1973	1973
100257395	1 1	28 27	1160.386516	06/03/1973	1973
100257395	1 1	28 27	1160.386516	06/03/1973	1973
100257395	1 1	28 37	1160.386516	06/03/1973	1973
100257395	1 1	28 37	1160.386516	06/03/1973	1973
100257395	1 1	28 37	1160.386516	06/03/1973	1973
100257395	1 1	28 51	1160.386516	06/03/1973	1973
100257395	1 1	28 51	1160.386516	06/03/1973	1973
100257395	1 1	28 51	1160.386516	06/03/1973	1973
100257395	1 1	28 57	1160.386516	06/03/1973	1973
100257395	1 1	28 57	1160.386516	06/03/1973	1973
100257395	1 1	28 57	1160.386516	06/03/1973	1973
100257395	1 1	28 69	1160.386516	06/03/1973	1973
100257395	1 1	28 69	1160.386516	06/03/1973	1973
100257395	1 1	28 69	1160.386516	06/03/1973	1973
100257395	1 1	28 69	1160.386516	06/03/1973	1973
100257395	1 1	28 69	1160.386516	06/03/1973	1973
100257395	1 1	28 69	1160.386516	06/03/1973	1973
100257395	1 1	28 73	1160.386516	06/03/1973	1973
100257395	1 1	28 73	1160.386516	06/03/1973	1973
100257395	1 1	28 73	1160.386516	06/03/1973	1973
100257395	1 1	28 74	1160.386516	06/03/1973	1973
100257395	1 1	28 74	1160.386516	06/03/1973	1973
100257395	1 1	28 74	1160.386516	06/03/1973	1973
100257395	1 1	28 74	1160.386516	06/03/1973	1973
100257395	1 1	28 74	1160.386516	06/03/1973	1973
100257395	1 1	28 74	1160.386516	06/03/1973	1973
100257395	1 1	28 82	1160.386516	06/03/1973	1973
100257395	1 1	28 82	1160.386516	06/03/1973	1973
100257395	1 1	28 82	1160.386516	06/03/1973	1973
100257395	1 1	28 94	1160.386516	06/03/1973	1973
100257395	1 1	28 94	1160.386516	06/03/1973	1973
100257395	1 1	28 94	1160.386516	06/03/1973	1973
100257395	1 1	28 107	1160.386516	06/03/1973	1973
100257395	1 1	28 107	1160.386516	06/03/1973	1973
100257395	1 1	28 107	1160.386516	06/03/1973	1973
100257395	1 1	28 128	1160.386516	06/03/1973	1973
100257395	1 1	28 128	1160.386516	06/03/1973	1973
100257395	1 1	28 128	1160.386516	06/03/1973	1973
100257395	1 1	28 147	1160.386516	06/03/1973	1973
100257395	1 1	28 147	1160.386516	06/03/1973	1973
100257395	1 1	28 147	1160.386516	06/03/1973	1973
100257395	1 1	28 161	1160.386516	06/03/1973	1973
100257395	1 1	28 161	1160.386516	06/03/1973	1973
100257395	1 1	28 161	1160.386516	06/03/1973	1973
100257410	6 6	3 6	1160.38669	06/03/1973	1973
100257410	6 6	3 136	1160.38669	06/03/1973	1973
100259406	1 6	3 34	1160.409792	06/03/1973	1973
100261733	1 7	8 82	1160.436725	06/03/1973	1973
100261944	8 1	27 78	1160.439167	06/03/1973	1973
100261970	7 1	06 29	1160.439468	06/03/1973	1973
100261970	7 1	06 29	1160.439468	06/03/1973	1973
100262051	6 5	7 69	1160.440405	06/03/1973	1973
100262079	2 4	9 159	1160.440729	06/03/1973	1973
100262100	4 1	61 94	1160.440972	06/03/1973	1973
100262139	0 1	58 161	1160.441424	06/03/1973	1973
100262212	3 1	46 73	1160.442269	06/03/1973	1973
100262252	3 5	78	1160.442731	06/03/1973	1973
100262256	3 5	78	1160.442778	06/03/1973	1973
100262285	5 1	55 110	1160.443113	06/03/1973	1973
100262285	5 1	55 110	1160.443113	06/03/1973	1973
100262285	5 1	55 110	1160.443113	06/03/1973	1973
100262285	5 1	55 110	1160.443113	06/03/1973	1973
100262344	8 1	55 110	1160.443796	06/03/1973	1973
100262344	8 1	55 110	1160.443796	06/03/1973	1973
100262344	8 1	55 110	1160.443796	06/03/1973	1973
100262344	8 1	55 110	1160.443796	06/03/1973	1973
100262346	2 1	07 82	1160.443819	06/03/1973	1973
100262557	6 1	17 117	1160.446262	06/03/1973	1973
100262591	3 1	7 157	1160.446655	06/03/1973	1973
100262591	3 1	7 157	1160.446655	06/03/1973	1973
100262591	3 1	7 157	1160.446655	06/03/1973	1973
100262591	3 1	7 157	1160.446655	06/03/1973	1973
100262597	8 1	10 155	1160.446725	06/03/1973	1973
100262597	8 1	10 155	1160.446725	06/03/1973	1973
100262597	8 1	10 155	1160.446725	06/03/1973	1973
100262597	8 1	10 155	1160.446725	06/03/1973	1973
100262880	2 5	7 69	1160.45	06/03/1973	1973
100262886	4 1	28 5	1160.450069	06/03/1973	1973
100262886	4 1	28 5	1160.450069	06/03/1973	1973
100262886	4 1	28 5	1160.450069	06/03/1973	1973
100262886	4 1	28 5	1160.450069	06/03/1973	1973
100262886	4 1	28 27	1160.450069	06/03/1973	1973
100262886	4 1	28 27	1160.450069	06/03/1973	1973
100262886	4 1	28 27	1160.450069	06/03/1973	1973
100262886	4 1	28 27	1160.450069	06/03/1973	1973
100262886	4 1	28 37	1160.450069	06/03/1973	1973
100262886	4 1	28 37	1160.450069	06/03/1973	1973
100262886	4 1	28 37	1160.450069	06/03/1973	1973
100262886	4 1	28 37	1160.450069	06/03/1973	1973
100262886	4 1	28 51	1160.450069	06/03/1973	1973
100262886	4 1	28 51	1160.450069	06/03/1973	1973
100262886	4 1	28 51	1160.450069	06/03/1973	1973
100262886	4 1	28 51	1160.450069	06/03/1973	1973
100262886	4 1	28 57	1160.450069	06/03/1973	1973
100262886	4 1	28 57	1160.450069	06/03/1973	1973
100262886	4 1	28 57	1160.450069	06/03/1973	1973
100262886	4 1	28 57	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 69	1160.450069	06/03/1973	1973
100262886	4 1	28 73	1160.450069	06/03/1973	1973
100262886	4 1	28 73	1160.450069	06/03/1973	1973
100262886	4 1	28 73	1160.450069	06/03/1973	1973
100262886	4 1	28 73	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 74	1160.450069	06/03/1973	1973
100262886	4 1	28 82	1160.450069	06/03/1973	1973
100262886	4 1	28 82	1160.450069	06/03/1973	1973
100262886	4 1	28 82	1160.450069	06/03/1973	1973
100262886	4 1	28 82	1160.450069	06/03/1973	1973
100262886	4 1	28 94	1160.450069	06/03/1973	1973
100262886	4 1	28 94	1160.450069	06/03/1973	1973
100262886	4 1	28 94	1160.450069	06/03/1973	1973
100262886	4 1	28 94	1160.450069	06/03/1973	1973
100262886	4 1	28 107	1160.450069	06/03/1973	1973
100262886	4 1	28 107	1160.450069	06/03/1973	1973
100262886	4 1	28 107	1160.450069	06/03/1973	1973
100262886	4 1	28 107	1160.450069	06/03/1973	1973
100262886	4 1	28 128	1160.450069	06/03/1973	1973
100262886	4 1	28 128	1160.450069	06/03/1973	1973
100262886	4 1	28 128	1160.450069	06/03/1973	1973
100262886	4 1	28 128	1160.450069	06/03/1973	1973
100262886	4 1	28 147	1160.450069	06/03/1973	1973
100262886	4 1	28 147	1160.450069	06/03/1973	1973
100262886	4 1	28 147	1160.450069	06/03/1973	1973
100262886	4 1	28 147	1160.450069	06/03/1973	1973
100262886	4 1	28 161	1160.450069	06/03/1973	1973
100262886	4 1	28 161	1160.450069	06/03/1973	1973
100262886	4 1	28 161	1160.450069	06/03/1973	1973
100262886	4 1	28 161	1160.450069	06/03/1973	1973
100262907	5 1	13 98	1160.450313	06/03/1973	1973
100262922	2 6	82	1160.450486	06/03/1973	1973
100263001	0 6	3 34	1160.4514	06/03/1973	1973
100263001	0 6	3 34	1160.4514	06/03/1973	1973
100263001	0 6	3 73	1160.4514	06/03/1973	1973
100263001	0 6	3 73	1160.4514	06/03/1973	1973
100263001	0 6	3 146	1160.4514	06/03/1973	1973
100263001	0 6	3 146	1160.4514	06/03/1973	1973
100263018	6 6	3 34	1160.451597	06/03/1973	1973
100263018	6 6	3 34	1160.451597	06/03/1973	1973
100263018	6 6	3 73	1160.451597	06/03/1973	1973
100263018	6 6	3 73	1160.451597	06/03/1973	1973
100263018	6 6	3 146	1160.451597	06/03/1973	1973
100263018	6 6	3 146	1160.451597	06/03/1973	1973
100263031	3 5	0 29	1160.451748	06/03/1973	1973
100263031	3 5	0 29	1160.451748	06/03/1973	1973
100263031	3 5	0 29	1160.451748	06/03/1973	1973
100263031	3 5	0 29	1160.451748	06/03/1973	1973
100263031	3 5	0 172	1160.451748	06/03/1973	1973
100263031	3 5	0 172	1160.451748	06/03/1973	1973
100263031	3 5	0 172	1160.451748	06/03/1973	1973
100263031	3 5	0 172	1160.451748	06/03/1973	1973
100263044	4 1	77 23	1160.451898	06/03/1973	1973
100263047	7 1	77 98	1160.451933	06/03/1973	1973
100263047	7 1	77 103	1160.451933	06/03/1973	1973
100263070	3 5	7 69	1160.452199	06/03/1973	1973
100263168	7 5	7 69	1160.453333	06/03/1973	1973
100263171	4 5	7 69	1160.453368	06/03/1973	1973
100263173	7 5	7 69	1160.453391	06/03/1973	1973
100263175	7 5	7 69	1160.453414	06/03/1973	1973
100263177	5 5	7 69	1160.453438	06/03/1973	1973
100263182	5 5	7 69	1160.453495	06/03/1973	1973
100263184	6 5	7 69	1160.453519	06/03/1973	1973
100263199	1 6	3 34	1160.453692	06/03/1973	1973
100263199	1 6	3 34	1160.453692	06/03/1973	1973
100263199	1 6	3 34	1160.453692	06/03/1973	1973
100263199	1 6	3 34	1160.453692	06/03/1973	1973
100263199	1 6	3 146	1160.453692	06/03/1973	1973
100263199	1 6	3 146	1160.453692	06/03/1973	1973
100263199	1 6	3 146	1160.453692	06/03/1973	1973
100263199	1 6	3 146	1160.453692	06/03/1973	1973
100263265	6 9	8 103	1160.454456	06/03/1973	1973
100263290	9 6	3 34	1160.454745	06/03/1973	1973
100263290	9 6	3 34	1160.454745	06/03/1973	1973
100263380	1 2	3 161	1160.455787	06/03/1973	1973
100263406	4 1	03 98	1160.456088	06/03/1973	1973
100263427	8 1	03 177	1160.456331	06/03/1973	1973
100263427	8 1	03 177	1160.456331	06/03/1973	1973
100263433	2 8	4 82	1160.4564	06/03/1973	1973
100263552	0 2	5 124	1160.457778	06/03/1973	1973
100263763	5 9	9	1160.46022	06/03/1973	1973
100263784	4 3	8 92	1160.460463	06/03/1973	1973
100263814	0 8	0 78	1160.46081	06/03/1973	1973
100263871	9 5	7 69	1160.46147	06/03/1973	1973
100263932	8 5	7 69	1160.462176	06/03/1973	1973
100263998	0 1	03 177	1160.46294	06/03/1973	1973
100263998	0 1	03 177	1160.46294	06/03/1973	1973
100264044	8 3	4 146	1160.463472	06/03/1973	1973
100264131	7 9	9	1160.464479	06/03/1973	1973
100264155	6 9	9	1160.464757	06/03/1973	1973
100264187	9 1	07 123	1160.465127	06/03/1973	1973
100264205	1 1	07 82	1160.465336	06/03/1973	1973
100264205	1 1	07 82	1160.465336	06/03/1973	1973
100264206	8 1	10 155	1160.465347	06/03/1973	1973
100264206	8 1	10 155	1160.465347	06/03/1973	1973
100264206	8 1	10 155	1160.465347	06/03/1973	1973
100264206	8 1	10 155	1160.465347	06/03/1973	1973
100264251	7 6	3 34	1160.465868	06/03/1973	1973
100264251	7 6	3 146	1160.465868	06/03/1973	1973
100264326	6 1	03 177	1160.466736	06/03/1973	1973
100264326	6 1	03 177	1160.466736	06/03/1973	1973
100264343	2 8	2 126	1160.466933	06/03/1973	1973
100264343	2 8	2 126	1160.466933	06/03/1973	1973
100264343	2 8	2 157	1160.466933	06/03/1973	1973
100264343	2 8	2 157	1160.466933	06/03/1973	1973
100264343	2 8	2 159	1160.466933	06/03/1973	1973
100264395	2 5	0 29	1160.467535	06/03/1973	1973
100264395	2 5	0 29	1160.467535	06/03/1973	1973
100264494	9 4	41	1160.468681	06/03/1973	1973
100264584	8 8	4 82	1160.469722	06/03/1973	1973
100264590	7 1	51 177	1160.469792	06/03/1973	1973
100264590	7 1	51 177	1160.469792	06/03/1973	1973
100264593	2 1	26 82	1160.469826	06/03/1973	1973
100264644	8 1	55 110	1160.470417	06/03/1973	1973
100264644	8 1	55 110	1160.470417	06/03/1973	1973
100264695	4 3	2 44	1160.471007	06/03/1973	1973
100264695	4 3	2 44	1160.471007	06/03/1973	1973
100264695	4 3	2 77	1160.471007	06/03/1973	1973
100264695	4 3	2 77	1160.471007	06/03/1973	1973
100264695	4 3	2 86	1160.471007	06/03/1973	1973
100264695	4 3	2 86	1160.471007	06/03/1973	1973
100264788	9 1	08 158	1160.472083	06/03/1973	1973
100264817	9 3	6 80	1160.472419	06/03/1973	1973
100264819	9 1	77 98	1160.472442	06/03/1973	1973
100264819	9 1	77 103	1160.472442	06/03/1973	1973
100264864	2 6	82	1160.472963	06/03/1973	1973
100264899	0 2	9 106	1160.473368	06/03/1973	1973
100264899	0 2	9 106	1160.473368	06/03/1973	1973
100265040	5 1	08 108	1160.475	06/03/1973	1973
100265040	5 1	08 108	1160.475	06/03/1973	1973
100265122	9 1	33 82	1160.475949	06/03/1973	1973
100265175	9 7	3 82	1160.476563	06/03/1973	1973
100265175	9 7	3 89	1160.476563	06/03/1973	1973
100265228	2 1	07 82	1160.477176	06/03/1973	1973
100265334	7 8	0 36	1160.478403	06/03/1973	1973
100265334	7 8	0 36	1160.478403	06/03/1973	1973
100265334	7 8	0 78	1160.478403	06/03/1973	1973
100265334	7 8	0 78	1160.478403	06/03/1973	1973
100265334	7 8	0 127	1160.478403	06/03/1973	1973
100265334	7 8	0 127	1160.478403	06/03/1973	1973
100265443	4 1	07 107	1160.479664	06/03/1973	1973
100265470	9 1	30 14	1160.479977	06/03/1973	1973
100265470	9 1	30 14	1160.479977	06/03/1973	1973
100265470	9 1	30 41	1160.479977	06/03/1973	1973
100265470	9 1	30 41	1160.479977	06/03/1973	1973
100265548	3 4	1 36	1160.48088	06/03/1973	1973
100265548	3 4	1 41	1160.48088	06/03/1973	1973
100265548	3 4	1 78	1160.48088	06/03/1973	1973
100265548	3 4	1 80	1160.48088	06/03/1973	1973
100265548	3 4	1 101	1160.48088	06/03/1973	1973
100265548	3 4	1 127	1160.48088	06/03/1973	1973
100265675	7 1	65 110	1160.48235	06/03/1973	1973
100265675	7 1	65 155	1160.48235	06/03/1973	1973
100265675	7 1	65 169	1160.48235	06/03/1973	1973
100265737	6 2	9 29	1160.483067	06/03/1973	1973
100265748	0 1	77 151	1160.483194	06/03/1973	1973
100265748	0 1	77 151	1160.483194	06/03/1973	1973
100265777	1 1	69 172	1160.48353	06/03/1973	1973
100265809	1 1	6 6	1160.4839	06/03/1973	1973
100265985	4 1	55 110	1160.485938	06/03/1973	1973
100265985	4 1	55 110	1160.485938	06/03/1973	1973
100265985	4 1	55 110	1160.485938	06/03/1973	1973
100265985	4 1	55 110	1160.485938	06/03/1973	1973
100265986	7 9	9	1160.485949	06/03/1973	1973
100265986	7 9	9	1160.485949	06/03/1973	1973
100266035	8 5	1 82	1160.486516	06/03/1973	1973
100266056	2 3	4 63	1160.486759	06/03/1973	1973
100266056	2 3	4 63	1160.486759	06/03/1973	1973
100266056	2 3	4 63	1160.486759	06/03/1973	1973
100266056	2 3	4 63	1160.486759	06/03/1973	1973
100266092	3 3	4 63	1160.487176	06/03/1973	1973
100266092	3 3	4 63	1160.487176	06/03/1973	1973
100266092	3 3	4 63	1160.487176	06/03/1973	1973
100266092	3 3	4 146	1160.487176	06/03/1973	1973
100266092	3 3	4 146	1160.487176	06/03/1973	1973
100266092	3 3	4 146	1160.487176	06/03/1973	1973
100266117	9 3	4 12	1160.487465	06/03/1973	1973
100266117	9 3	4 12	1160.487465	06/03/1973	1973
100266117	9 3	4 12	1160.487465	06/03/1973	1973
100266117	9 3	4 63	1160.487465	06/03/1973	1973
100266117	9 3	4 63	1160.487465	06/03/1973	1973
100266117	9 3	4 63	1160.487465	06/03/1973	1973
100266119	5 6	3 34	1160.487488	06/03/1973	1973
100266135	7 3	4 146	1160.487674	06/03/1973	1973
100266135	7 3	4 146	1160.487674	06/03/1973	1973
100266135	7 3	4 146	1160.487674	06/03/1973	1973
100266304	0 3	4 107	1160.48963	06/03/1973	1973
100266304	0 3	4 107	1160.48963	06/03/1973	1973
100266304	0 3	4 107	1160.48963	06/03/1973	1973
100266304	0 3	4 107	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100266304	0 3	4 146	1160.48963	06/03/1973	1973
100269946	7 1	58 23	1160.531782	06/03/1973	1973
100270426	8 1	36 63	1160.537338	06/03/1973	1973
100270426	8 1	36 63	1160.537338	06/03/1973	1973
100270571	2 1	26 6	1160.539016	06/03/1973	1973
100270571	2 1	26 6	1160.539016	06/03/1973	1973
100270571	2 1	26 6	1160.539016	06/03/1973	1973
100270571	2 1	26 6	1160.539016	06/03/1973	1973
100270571	2 1	26 39	1160.539016	06/03/1973	1973
100270571	2 1	26 39	1160.539016	06/03/1973	1973
100270571	2 1	26 39	1160.539016	06/03/1973	1973
100270571	2 1	26 39	1160.539016	06/03/1973	1973
100270571	2 1	26 47	1160.539016	06/03/1973	1973
100270571	2 1	26 47	1160.539016	06/03/1973	1973
100270571	2 1	26 47	1160.539016	06/03/1973	1973
100270571	2 1	26 47	1160.539016	06/03/1973	1973
100270571	2 1	26 61	1160.539016	06/03/1973	1973
100270571	2 1	26 61	1160.539016	06/03/1973	1973
100270571	2 1	26 61	1160.539016	06/03/1973	1973
