elapsed sec	to	from	days	date	year
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 85	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 125	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 149	1170.367951	16/03/1973	1973
101119791	0 1	33 183	1170.367951	16/03/1973	1973
101119791	0 1	33 183	1170.367951	16/03/1973	1973
101119791	0 1	33 183	1170.367951	16/03/1973	1973
101119791	0 1	33 183	1170.367951	16/03/1973	1973
101119791	0 1	33 183	1170.367951	16/03/1973	1973
101119791	0 1	33 183	1170.367951	16/03/1973	1973
101119791	0 1	33 183	1170.367951	16/03/1973	1973
101119805	4 1	26 90	1170.368113	16/03/1973	1973
101119805	4 1	26 90	1170.368113	16/03/1973	1973
101119805	4 1	26 130	1170.368113	16/03/1973	1973
101119805	4 1	26 130	1170.368113	16/03/1973	1973
101119815	7 1	42 55	1170.368229	16/03/1973	1973
101119815	7 1	42 55	1170.368229	16/03/1973	1973
101119815	7 1	42 55	1170.368229	16/03/1973	1973
101119815	7 1	42 55	1170.368229	16/03/1973	1973
101119916	4 1	26 159	1170.369398	16/03/1973	1973
101119941	0 1	4 130	1170.369688	16/03/1973	1973
101119941	0 1	4 130	1170.369688	16/03/1973	1973
101120214	5 8	98	1170.372847	16/03/1973	1973
101120214	5 8	113	1170.372847	16/03/1973	1973
101120249	9 9	0 126	1170.373252	16/03/1973	1973
101120253	7 1	30 90	1170.373299	16/03/1973	1973
101120253	7 1	30 90	1170.373299	16/03/1973	1973
101120253	7 1	30 126	1170.373299	16/03/1973	1973
101120253	7 1	30 126	1170.373299	16/03/1973	1973
101120261	9 1	33 183	1170.373391	16/03/1973	1973
101120261	9 1	33 183	1170.373391	16/03/1973	1973
101120261	9 1	33 183	1170.373391	16/03/1973	1973
101120261	9 1	33 183	1170.373391	16/03/1973	1973
101120398	1 1	33 51	1170.374977	16/03/1973	1973
101120398	1 1	33 51	1170.374977	16/03/1973	1973
101120398	1 1	33 82	1170.374977	16/03/1973	1973
101120398	1 1	33 82	1170.374977	16/03/1973	1973
101120398	1 1	33 82	1170.374977	16/03/1973	1973
101120398	1 1	33 82	1170.374977	16/03/1973	1973
101120398	1 1	33 159	1170.374977	16/03/1973	1973
101120398	1 1	33 159	1170.374977	16/03/1973	1973
101120398	1 1	33 159	1170.374977	16/03/1973	1973
101120398	1 1	33 159	1170.374977	16/03/1973	1973
101120448	2 1	6 16	1170.375556	16/03/1973	1973
101120448	2 1	6 16	1170.375556	16/03/1973	1973
101120702	0 1	33 82	1170.378495	16/03/1973	1973
101120778	6 9	5 98	1170.379375	16/03/1973	1973
101120778	6 9	5 98	1170.379375	16/03/1973	1973
101120778	6 9	5 98	1170.379375	16/03/1973	1973
101120778	6 9	5 100	1170.379375	16/03/1973	1973
101120778	6 9	5 100	1170.379375	16/03/1973	1973
101120778	6 9	5 100	1170.379375	16/03/1973	1973
101120778	6 9	5 170	1170.379375	16/03/1973	1973
101120778	6 9	5 170	1170.379375	16/03/1973	1973
101120778	6 9	5 170	1170.379375	16/03/1973	1973
101120890	5 8	2 133	1170.380671	16/03/1973	1973
101120898	6 1	33 51	1170.380764	16/03/1973	1973
101120898	6 1	33 51	1170.380764	16/03/1973	1973
101120898	6 1	33 107	1170.380764	16/03/1973	1973
101120898	6 1	33 107	1170.380764	16/03/1973	1973
101121379	6 3	4 37	1170.386331	16/03/1973	1973
101121379	6 3	4 51	1170.386331	16/03/1973	1973
101121379	6 3	4 82	1170.386331	16/03/1973	1973
101121379	6 3	4 107	1170.386331	16/03/1973	1973
101121379	6 3	4 146	1170.386331	16/03/1973	1973
101121595	9 9	0	1170.388831	16/03/1973	1973
101121595	9 9	0	1170.388831	16/03/1973	1973
101121595	9 9	9	1170.388831	16/03/1973	1973
101121595	9 9	9	1170.388831	16/03/1973	1973
101121595	9 9	20	1170.388831	16/03/1973	1973
101121595	9 9	20	1170.388831	16/03/1973	1973
101121595	9 9	48	1170.388831	16/03/1973	1973
101121595	9 9	48	1170.388831	16/03/1973	1973
101121595	9 9	152	1170.388831	16/03/1973	1973
101121595	9 9	152	1170.388831	16/03/1973	1973
101122421	0 1	62 30	1170.398391	16/03/1973	1973
101122421	0 1	62 38	1170.398391	16/03/1973	1973
101122421	0 1	62 50	1170.398391	16/03/1973	1973
101122421	0 1	62 92	1170.398391	16/03/1973	1973
101122421	0 1	62 133	1170.398391	16/03/1973	1973
101122421	0 1	62 155	1170.398391	16/03/1973	1973
101122421	0 1	62 165	1170.398391	16/03/1973	1973
101122421	0 1	62 172	1170.398391	16/03/1973	1973
101123035	9 9	0	1170.405498	16/03/1973	1973
101123035	9 9	9	1170.405498	16/03/1973	1973
101123035	9 9	20	1170.405498	16/03/1973	1973
101123035	9 9	48	1170.405498	16/03/1973	1973
101123035	9 9	152	1170.405498	16/03/1973	1973
101126061	5 5	3 72	1170.440521	16/03/1973	1973
101126835	8 1	26 159	1170.449479	16/03/1973	1973
101126893	1 1	58 170	1170.45015	16/03/1973	1973
101126893	1 1	58 170	1170.45015	16/03/1973	1973
101126893	1 1	58 170	1170.45015	16/03/1973	1973
101126893	1 1	58 170	1170.45015	16/03/1973	1973
101127136	9 8	170	1170.452963	16/03/1973	1973
101127552	4 8	5 32	1170.457778	16/03/1973	1973
101127552	4 8	5 32	1170.457778	16/03/1973	1973
101127552	4 8	5 32	1170.457778	16/03/1973	1973
101127552	4 8	5 125	1170.457778	16/03/1973	1973
101127552	4 8	5 125	1170.457778	16/03/1973	1973
101127552	4 8	5 125	1170.457778	16/03/1973	1973
101127644	1 1	82	1170.458843	16/03/1973	1973
101127706	9 8	2 1	1170.45956	16/03/1973	1973
101127706	9 8	2 51	1170.45956	16/03/1973	1973
101127706	9 8	2 51	1170.45956	16/03/1973	1973
101127715	4 3	9 118	1170.459664	16/03/1973	1973
101127779	2 1	83 90	1170.460405	16/03/1973	1973
101127779	2 1	83 90	1170.460405	16/03/1973	1973
101128121	9 1	18 39	1170.464363	16/03/1973	1973
101128127	7 3	9 118	1170.464433	16/03/1973	1973
101128188	8 9	0 183	1170.465139	16/03/1973	1973
101128188	8 9	0 183	1170.465139	16/03/1973	1973
101128275	2 1	18 39	1170.466146	16/03/1973	1973
101128533	6 1	34 127	1170.469132	16/03/1973	1973
101128533	6 1	34 127	1170.469132	16/03/1973	1973
101128544	9 1	82	1170.469259	16/03/1973	1973
101128622	3 1	44 34	1170.470162	16/03/1973	1973
101128622	3 1	44 63	1170.470162	16/03/1973	1973
101128644	2 1	44 34	1170.470417	16/03/1973	1973
101128644	2 1	44 63	1170.470417	16/03/1973	1973
101128720	7 1	26 159	1170.471296	16/03/1973	1973
101128905	5 1	18 39	1170.473438	16/03/1973	1973
101128905	5 1	18 39	1170.473438	16/03/1973	1973
101129013	6 1	07 82	1170.474688	16/03/1973	1973
101129360	0 3	9 39	1170.478704	16/03/1973	1973
101129712	8 1	35 41	1170.482778	16/03/1973	1973
101129712	8 1	35 135	1170.482778	16/03/1973	1973
101129712	8 1	35 135	1170.482778	16/03/1973	1973
101129712	8 1	35 135	1170.482778	16/03/1973	1973
101129818	7 8	98	1170.484005	16/03/1973	1973
101129824	7 9	8 8	1170.484074	16/03/1973	1973
101129860	7 1	55 162	1170.484491	16/03/1973	1973
101130089	7 1	33 107	1170.487141	16/03/1973	1973
101130089	7 1	33 107	1170.487141	16/03/1973	1973
101130089	7 1	33 107	1170.487141	16/03/1973	1973
101130279	8 1	07 72	1170.48934	16/03/1973	1973
101130279	8 1	07 72	1170.48934	16/03/1973	1973
101130279	8 1	07 72	1170.48934	16/03/1973	1973
101130279	8 1	07 72	1170.48934	16/03/1973	1973
101130779	1 1	83 90	1170.495127	16/03/1973	1973
101130779	1 1	83 90	1170.495127	16/03/1973	1973
101131169	1 1	62 30	1170.499641	16/03/1973	1973
101131169	1 1	62 38	1170.499641	16/03/1973	1973
101131169	1 1	62 50	1170.499641	16/03/1973	1973
101131169	1 1	62 92	1170.499641	16/03/1973	1973
101131169	1 1	62 133	1170.499641	16/03/1973	1973
101131169	1 1	62 155	1170.499641	16/03/1973	1973
101131169	1 1	62 165	1170.499641	16/03/1973	1973
101131169	1 1	62 172	1170.499641	16/03/1973	1973
101134804	8 2	5 8	1170.541713	16/03/1973	1973
101134804	8 2	5 8	1170.541713	16/03/1973	1973
101134804	8 2	5 8	1170.541713	16/03/1973	1973
101134804	8 2	5 98	1170.541713	16/03/1973	1973
101134804	8 2	5 98	1170.541713	16/03/1973	1973
101134804	8 2	5 98	1170.541713	16/03/1973	1973
101134804	8 2	5 170	1170.541713	16/03/1973	1973
101134804	8 2	5 170	1170.541713	16/03/1973	1973
101134804	8 2	5 170	1170.541713	16/03/1973	1973
101134936	0 1	24 98	1170.543241	16/03/1973	1973
101134936	0 1	24 98	1170.543241	16/03/1973	1973
101134936	0 1	24 98	1170.543241	16/03/1973	1973
101134936	0 1	24 98	1170.543241	16/03/1973	1973
101135134	5 9	8 25	1170.545532	16/03/1973	1973
101135134	5 9	8 25	1170.545532	16/03/1973	1973
101135134	5 9	8 25	1170.545532	16/03/1973	1973
101135134	5 9	8 25	1170.545532	16/03/1973	1973
101135134	5 9	8 25	1170.545532	16/03/1973	1973
101135134	5 9	8 25	1170.545532	16/03/1973	1973
101135134	5 9	8 108	1170.545532	16/03/1973	1973
101135134	5 9	8 108	1170.545532	16/03/1973	1973
101135134	5 9	8 108	1170.545532	16/03/1973	1973
101135134	5 9	8 108	1170.545532	16/03/1973	1973
101135134	5 9	8 108	1170.545532	16/03/1973	1973
101135134	5 9	8 108	1170.545532	16/03/1973	1973
101135134	5 9	8 113	1170.545532	16/03/1973	1973
101135134	5 9	8 113	1170.545532	16/03/1973	1973
101135134	5 9	8 113	1170.545532	16/03/1973	1973
101135134	5 9	8 124	1170.545532	16/03/1973	1973
101135134	5 9	8 124	1170.545532	16/03/1973	1973
101135134	5 9	8 124	1170.545532	16/03/1973	1973
101135196	0 1	62 155	1170.54625	16/03/1973	1973
101135452	8 1	07 82	1170.549213	16/03/1973	1973
101135659	5 1	35 41	1170.551609	16/03/1973	1973
101135659	5 1	35 135	1170.551609	16/03/1973	1973
101135711	8 1	55 162	1170.552211	16/03/1973	1973
101135751	9 9	8 113	1170.552674	16/03/1973	1973
101135751	9 9	8 113	1170.552674	16/03/1973	1973
101135751	9 9	8 124	1170.552674	16/03/1973	1973
101135751	9 9	8 124	1170.552674	16/03/1973	1973
101135777	4 1	47 107	1170.552975	16/03/1973	1973
101135972	6 8	0 78	1170.555231	16/03/1973	1973
101135975	1 7	8 36	1170.555266	16/03/1973	1973
101136025	1 1	6 19	1170.555845	16/03/1973	1973
101136025	7 1	34 36	1170.555845	16/03/1973	1973
101136061	7 1	07 51	1170.556262	16/03/1973	1973
101136197	8 1	59 126	1170.557836	16/03/1973	1973
101136257	0 1	30 90	1170.55853	16/03/1973	1973
101136257	0 1	30 90	1170.55853	16/03/1973	1973
101136257	0 1	30 126	1170.55853	16/03/1973	1973
101136257	0 1	30 126	1170.55853	16/03/1973	1973
101136259	6 1	30 126	1170.558553	16/03/1973	1973
101136279	3 1	30 89	1170.558785	16/03/1973	1973
101136279	3 1	30 89	1170.558785	16/03/1973	1973
101136279	3 1	30 90	1170.558785	16/03/1973	1973
101136279	3 1	30 90	1170.558785	16/03/1973	1973
101136294	7 1	07 147	1170.558958	16/03/1973	1973
101136294	7 1	07 147	1170.558958	16/03/1973	1973
101136294	7 1	07 147	1170.558958	16/03/1973	1973
101136294	7 1	07 147	1170.558958	16/03/1973	1973
101136371	0 1	70 98	1170.55985	16/03/1973	1973
101136371	0 1	70 98	1170.55985	16/03/1973	1973
101136545	9 1	44 34	1170.561863	16/03/1973	1973
101136951	5 7	2 53	1170.566563	16/03/1973	1973
101137115	9 3	4 144	1170.568461	16/03/1973	1973
101137127	4 1	26 82	1170.5686	16/03/1973	1973
101137127	4 1	26 159	1170.5686	16/03/1973	1973
101137129	9 1	30 14	1170.568623	16/03/1973	1973
101137129	9 1	30 14	1170.568623	16/03/1973	1973
101137129	9 1	30 14	1170.568623	16/03/1973	1973
101137129	9 1	30 90	1170.568623	16/03/1973	1973
101137129	9 1	30 90	1170.568623	16/03/1973	1973
101137129	9 1	30 90	1170.568623	16/03/1973	1973
101137132	7 1	13 98	1170.568657	16/03/1973	1973
101137186	9 9	8 170	1170.569282	16/03/1973	1973
101137186	9 9	8 170	1170.569282	16/03/1973	1973
101137252	4 1	30 14	1170.570046	16/03/1973	1973
101137252	4 1	30 14	1170.570046	16/03/1973	1973
101137252	4 1	30 14	1170.570046	16/03/1973	1973
101137252	4 1	30 90	1170.570046	16/03/1973	1973
101137252	4 1	30 90	1170.570046	16/03/1973	1973
101137252	4 1	30 90	1170.570046	16/03/1973	1973
101137276	1 1	05 51	1170.570324	16/03/1973	1973
101137276	1 1	05 94	1170.570324	16/03/1973	1973
101137321	8 1	70 8	1170.570845	16/03/1973	1973
101137321	8 1	70 8	1170.570845	16/03/1973	1973
101137321	8 1	70 8	1170.570845	16/03/1973	1973
101137321	8 1	70 98	1170.570845	16/03/1973	1973
101137321	8 1	70 98	1170.570845	16/03/1973	1973
101137321	8 1	70 98	1170.570845	16/03/1973	1973
101137321	8 1	70 124	1170.570845	16/03/1973	1973
101137321	8 1	70 124	1170.570845	16/03/1973	1973
101137321	8 1	70 124	1170.570845	16/03/1973	1973
101137337	0 1	24 98	1170.57103	16/03/1973	1973
101137337	0 1	24 98	1170.57103	16/03/1973	1973
101137337	0 1	24 98	1170.57103	16/03/1973	1973
101137337	0 1	24 98	1170.57103	16/03/1973	1973
101137337	0 1	24 103	1170.57103	16/03/1973	1973
101137337	0 1	24 103	1170.57103	16/03/1973	1973
101137337	0 1	24 103	1170.57103	16/03/1973	1973
101137337	0 1	24 103	1170.57103	16/03/1973	1973
101137337	0 1	24 113	1170.57103	16/03/1973	1973
101137337	0 1	24 113	1170.57103	16/03/1973	1973
101137337	0 1	24 113	1170.57103	16/03/1973	1973
101137337	0 1	24 113	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137337	0 1	24 124	1170.57103	16/03/1973	1973
101137345	0 1	70 8	1170.571123	16/03/1973	1973
101137345	0 1	70 8	1170.571123	16/03/1973	1973
101137426	0 9	8 8	1170.57206	16/03/1973	1973
101137441	7 1	03 23	1170.572234	16/03/1973	1973
101137441	7 1	03 98	1170.572234	16/03/1973	1973
101137441	7 1	03 98	1170.572234	16/03/1973	1973
101137441	7 1	03 177	1170.572234	16/03/1973	1973
101137441	7 1	03 177	1170.572234	16/03/1973	1973
101137709	6 1	55 92	1170.575336	16/03/1973	1973
101137763	2 1	47 181	1170.575961	16/03/1973	1973
101138115	6 1	24 8	1170.580035	16/03/1973	1973
101138115	6 1	24 8	1170.580035	16/03/1973	1973
101138115	6 1	24 170	1170.580035	16/03/1973	1973
101138115	6 1	24 170	1170.580035	16/03/1973	1973
101138139	5 8	124	1170.580313	16/03/1973	1973
101138139	5 8	124	1170.580313	16/03/1973	1973
101138139	5 8	170	1170.580313	16/03/1973	1973
101138139	5 8	170	1170.580313	16/03/1973	1973
101138191	5 1	81 153	1170.580914	16/03/1973	1973
101138305	5 1	33 107	1170.582234	16/03/1973	1973
101138305	5 1	33 107	1170.582234	16/03/1973	1973
101138349	8 8	98	1170.582743	16/03/1973	1973
101138349	8 8	98	1170.582743	16/03/1973	1973
101138349	8 8	113	1170.582743	16/03/1973	1973
101138349	8 8	113	1170.582743	16/03/1973	1973
101138349	8 8	170	1170.582743	16/03/1973	1973
101138349	8 8	170	1170.582743	16/03/1973	1973
101138628	9 1	07 51	1170.585972	16/03/1973	1973
101138628	9 1	07 51	1170.585972	16/03/1973	1973
101138628	9 1	07 51	1170.585972	16/03/1973	1973
101138628	9 1	07 82	1170.585972	16/03/1973	1973
101138628	9 1	07 82	1170.585972	16/03/1973	1973
101138628	9 1	07 82	1170.585972	16/03/1973	1973
101138628	9 1	07 133	1170.585972	16/03/1973	1973
101138628	9 1	07 133	1170.585972	16/03/1973	1973
101138628	9 1	07 133	1170.585972	16/03/1973	1973
101138628	9 1	07 159	1170.585972	16/03/1973	1973
101138628	9 1	07 159	1170.585972	16/03/1973	1973
101138628	9 1	07 159	1170.585972	16/03/1973	1973
101138778	1 1	07 51	1170.587708	16/03/1973	1973
101138778	1 1	07 51	1170.587708	16/03/1973	1973
101138778	1 1	07 51	1170.587708	16/03/1973	1973
101138778	1 1	07 82	1170.587708	16/03/1973	1973
101138778	1 1	07 82	1170.587708	16/03/1973	1973
101138778	1 1	07 82	1170.587708	16/03/1973	1973
101138778	1 1	07 107	1170.587708	16/03/1973	1973
101138778	1 1	07 107	1170.587708	16/03/1973	1973
101138778	1 1	07 107	1170.587708	16/03/1973	1973
101138778	1 1	07 133	1170.587708	16/03/1973	1973
101138778	1 1	07 133	1170.587708	16/03/1973	1973
101138778	1 1	07 133	1170.587708	16/03/1973	1973
101138778	1 1	07 159	1170.587708	16/03/1973	1973
101138778	1 1	07 159	1170.587708	16/03/1973	1973
101138778	1 1	07 159	1170.587708	16/03/1973	1973
101139721	7 1	62 30	1170.598623	16/03/1973	1973
101139721	7 1	62 38	1170.598623	16/03/1973	1973
101139721	7 1	62 50	1170.598623	16/03/1973	1973
101139721	7 1	62 92	1170.598623	16/03/1973	1973
101139721	7 1	62 133	1170.598623	16/03/1973	1973
101139721	7 1	62 155	1170.598623	16/03/1973	1973
101139721	7 1	62 165	1170.598623	16/03/1973	1973
101139721	7 1	62 172	1170.598623	16/03/1973	1973
101145206	8 1	33 21	1170.662106	16/03/1973	1973
101145206	8 1	33 21	1170.662106	16/03/1973	1973
101145206	8 1	33 21	1170.662106	16/03/1973	1973
101145206	8 1	33 21	1170.662106	16/03/1973	1973
101145206	8 1	33 53	1170.662106	16/03/1973	1973
101145206	8 1	33 53	1170.662106	16/03/1973	1973
101145206	8 1	33 53	1170.662106	16/03/1973	1973
101145206	8 1	33 53	1170.662106	16/03/1973	1973
101145206	8 1	33 85	1170.662106	16/03/1973	1973
101145206	8 1	33 85	1170.662106	16/03/1973	1973
101145206	8 1	33 85	1170.662106	16/03/1973	1973
101145206	8 1	33 85	1170.662106	16/03/1973	1973
101145206	8 1	33 149	1170.662106	16/03/1973	1973
101145206	8 1	33 149	1170.662106	16/03/1973	1973
101145206	8 1	33 149	1170.662106	16/03/1973	1973
101145206	8 1	33 149	1170.662106	16/03/1973	1973
101152952	7 8	5 133	1170.751759	16/03/1973	1973
101152952	7 8	5 133	1170.751759	16/03/1973	1973
101153013	0 1	33 85	1170.752465	16/03/1973	1973
101153013	0 1	33 85	1170.752465	16/03/1973	1973
101153280	2 1	07 34	1170.755556	16/03/1973	1973
101153975	2 1	35 41	1170.7636	16/03/1973	1973
101153975	2 1	35 135	1170.7636	16/03/1973	1973
101154536	6 1	07 82	1170.770093	16/03/1973	1973
101154948	0 3	4 107	1170.774861	16/03/1973	1973
101161989	0 1	70 8	1170.856354	16/03/1973	1973
101161989	0 1	70 8	1170.856354	16/03/1973	1973
101161989	0 1	70 124	1170.856354	16/03/1973	1973
101161989	0 1	70 124	1170.856354	16/03/1973	1973
101162465	5 1	07 34	1170.861863	16/03/1973	1973
101163358	8 8	2 51	1170.872199	16/03/1973	1973
101163358	8 8	2 51	1170.872199	16/03/1973	1973
101163358	8 8	2 51	1170.872199	16/03/1973	1973
101163358	8 8	2 107	1170.872199	16/03/1973	1973
101163358	8 8	2 107	1170.872199	16/03/1973	1973
101163358	8 8	2 107	1170.872199	16/03/1973	1973
101163358	8 8	2 133	1170.872199	16/03/1973	1973
101163358	8 8	2 133	1170.872199	16/03/1973	1973
101163358	8 8	2 133	1170.872199	16/03/1973	1973
101163358	8 8	2 159	1170.872199	16/03/1973	1973
101163358	8 8	2 159	1170.872199	16/03/1973	1973
101163358	8 8	2 159	1170.872199	16/03/1973	1973
101163429	5 8	2 51	1170.873021	16/03/1973	1973
101163429	5 8	2 51	1170.873021	16/03/1973	1973
101163429	5 8	2 51	1170.873021	16/03/1973	1973
101163429	5 8	2 82	1170.873021	16/03/1973	1973
101163429	5 8	2 82	1170.873021	16/03/1973	1973
101163429	5 8	2 82	1170.873021	16/03/1973	1973
101163429	5 8	2 107	1170.873021	16/03/1973	1973
101163429	5 8	2 107	1170.873021	16/03/1973	1973
101163429	5 8	2 107	1170.873021	16/03/1973	1973
101163429	5 8	2 133	1170.873021	16/03/1973	1973
101163429	5 8	2 133	1170.873021	16/03/1973	1973
101163429	5 8	2 133	1170.873021	16/03/1973	1973
101163429	5 8	2 159	1170.873021	16/03/1973	1973
101163429	5 8	2 159	1170.873021	16/03/1973	1973
101163429	5 8	2 159	1170.873021	16/03/1973	1973
101163920	4 1	07 51	1170.878704	16/03/1973	1973
101164166	9 1	07 82	1170.881551	16/03/1973	1973
101164247	3 1	07 82	1170.882488	16/03/1973	1973
101164247	3 1	07 82	1170.882488	16/03/1973	1973
101164247	3 1	07 159	1170.882488	16/03/1973	1973
101164247	3 1	07 159	1170.882488	16/03/1973	1973
101164247	3 1	07 159	1170.882488	16/03/1973	1973
101164247	3 1	07 159	1170.882488	16/03/1973	1973
101164313	9 1	07 82	1170.883252	16/03/1973	1973
101164387	7 8	2 51	1170.884109	16/03/1973	1973
101164387	7 8	2 51	1170.884109	16/03/1973	1973
101164387	7 8	2 51	1170.884109	16/03/1973	1973
101164387	7 8	2 107	1170.884109	16/03/1973	1973
101164387	7 8	2 107	1170.884109	16/03/1973	1973
101164387	7 8	2 107	1170.884109	16/03/1973	1973
101164387	7 8	2 133	1170.884109	16/03/1973	1973
101164387	7 8	2 133	1170.884109	16/03/1973	1973
101164387	7 8	2 133	1170.884109	16/03/1973	1973
101164387	7 8	2 159	1170.884109	16/03/1973	1973
101164387	7 8	2 159	1170.884109	16/03/1973	1973
101164387	7 8	2 159	1170.884109	16/03/1973	1973
101164483	3 1	07 51	1170.88522	16/03/1973	1973
101164483	3 1	07 51	1170.88522	16/03/1973	1973
101164483	3 1	07 51	1170.88522	16/03/1973	1973
101164483	3 1	07 82	1170.88522	16/03/1973	1973
101164483	3 1	07 82	1170.88522	16/03/1973	1973
101164483	3 1	07 82	1170.88522	16/03/1973	1973
101164483	3 1	07 133	1170.88522	16/03/1973	1973
101164483	3 1	07 133	1170.88522	16/03/1973	1973
101164483	3 1	07 133	1170.88522	16/03/1973	1973
101164483	3 1	07 159	1170.88522	16/03/1973	1973
101164483	3 1	07 159	1170.88522	16/03/1973	1973
101164483	3 1	07 159	1170.88522	16/03/1973	1973
101164637	3 1	07 51	1170.887002	16/03/1973	1973
101164637	3 1	07 51	1170.887002	16/03/1973	1973
101164637	3 1	07 51	1170.887002	16/03/1973	1973
101164637	3 1	07 82	1170.887002	16/03/1973	1973
101164637	3 1	07 82	1170.887002	16/03/1973	1973
101164637	3 1	07 82	1170.887002	16/03/1973	1973
101164637	3 1	07 133	1170.887002	16/03/1973	1973
101164637	3 1	07 133	1170.887002	16/03/1973	1973
101164637	3 1	07 133	1170.887002	16/03/1973	1973
101164637	3 1	07 159	1170.887002	16/03/1973	1973
101164637	3 1	07 159	1170.887002	16/03/1973	1973
101164637	3 1	07 159	1170.887002	16/03/1973	1973
101164656	2 1	33 51	1170.887222	16/03/1973	1973
101164656	2 1	33 51	1170.887222	16/03/1973	1973
101164656	2 1	33 51	1170.887222	16/03/1973	1973
101164656	2 1	33 82	1170.887222	16/03/1973	1973
101164656	2 1	33 82	1170.887222	16/03/1973	1973
101164656	2 1	33 82	1170.887222	16/03/1973	1973
101164656	2 1	33 107	1170.887222	16/03/1973	1973
101164656	2 1	33 107	1170.887222	16/03/1973	1973
101164656	2 1	33 107	1170.887222	16/03/1973	1973
101164656	2 1	33 159	1170.887222	16/03/1973	1973
101164656	2 1	33 159	1170.887222	16/03/1973	1973
101164656	2 1	33 159	1170.887222	16/03/1973	1973
101164718	7 1	33 51	1170.88794	16/03/1973	1973
101164718	7 1	33 51	1170.88794	16/03/1973	1973
101164718	7 1	33 51	1170.88794	16/03/1973	1973
101164718	7 1	33 51	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 82	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 107	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101164718	7 1	33 159	1170.88794	16/03/1973	1973
101165137	8 8	2 126	1170.892789	16/03/1973	1973
101165137	8 8	2 159	1170.892789	16/03/1973	1973
101165137	8 8	2 159	1170.892789	16/03/1973	1973
